Paket_id,Vikt,Förtjänst,Deadline
2241323490,3.7,1,9
2241323496,3.4,5,0
2241323500,11.6,8,4
2241323502,1.2,2,5
2241323504,2.5,1,0
2241323510,8.9,4,4
2241323512,8.9,3,6
2241323514,0.2,5,7
2241323516,7.8,1,4
2241323522,6.7,5,0
2241323524,10.5,6,4
2241323525,6.1,5,9
2241323526,2.3,3,8
2241323527,2.0,8,1
2241323530,2.9,8,3
2241323534,10.5,1,6
2241323538,11.8,1,8
2241323544,2.2,7,8
2241323548,8.4,3,1
2241323549,11.0,8,1
2241323551,0.9,7,2
2241323554,3.1,3,-4
2241323556,9.6,1,5
2241323561,2.4,2,3
2241323564,8.5,9,7
2241323566,2.3,9,0
2241323569,0.3,4,1
2241323574,4.9,3,4
2241323578,7.4,5,4
2241323584,2.7,9,2
2241323588,3.1,4,5
2241323589,7.3,9,7
2241323592,0.8,3,7
2241323595,11.0,6,0
2241323599,11.7,7,3
2241323602,0.9,9,6
2241323603,11.9,2,2
2241323609,1.6,8,7
2241323611,11.0,6,5
2241323616,4.5,4,0
2241323620,8.5,7,3
2241323623,1.0,5,3
2241323626,4.9,8,1
2241323632,1.3,8,7
2241323633,2.6,6,9
2241323634,3.1,9,0
2241323636,2.2,5,5
2241323641,12.0,6,8
2241323642,8.4,8,7
2241323643,0.5,9,-3
2241323647,5.2,2,8
2241323651,2.8,4,7
2241323653,3.1,6,3
2241323654,2.3,6,7
2241323659,5.5,8,3
2241323663,11.7,1,2
2241323668,6.7,3,3
2241323671,1.4,6,0
2241323672,3.4,9,2
2241323675,5.3,1,6
2241323676,6.0,2,6
2241323682,2.5,3,1
2241323684,7.0,2,1
2241323690,1.2,2,2
2241323691,6.9,3,6
2241323695,4.2,4,0
2241323699,11.3,5,2
2241323701,6.8,1,4
2241323702,2.4,4,1
2241323707,0.6,6,7
2241323713,8.8,4,5
2241323716,1.0,6,8
2241323719,4.2,5,1
2241323725,2.0,2,9
2241323730,9.8,3,7
2241323735,6.7,1,3
2241323741,10.3,8,3
2241323747,7.1,7,3
2241323752,0.9,3,6
2241323756,4.6,3,8
2241323760,0.8,4,6
2241323761,2.9,3,2
2241323765,7.8,2,3
2241323766,10.0,4,9
2241323770,8.1,9,4
2241323771,10.9,1,1
2241323773,11.1,7,4
2241323775,10.1,8,1
2241323777,4.9,7,4
2241323779,0.7,4,9
2241323781,1.3,8,0
2241323786,0.3,2,7
2241323791,6.9,4,6
2241323794,10.0,2,5
2241323797,7.2,4,7
2241323800,1.3,5,7
2241323801,10.9,5,6
2241323805,9.6,5,2
2241323809,2.2,1,5
2241323814,2.8,4,9
2241323817,3.1,1,9
2241323818,5.7,9,2
2241323823,2.8,5,8
2241323827,9.6,2,7
2241323830,11.2,4,2
2241323835,5.5,2,1
2241323836,6.1,1,8
2241323840,0.9,9,6
2241323846,1.3,7,3
2241323849,9.2,8,0
2241323854,6.7,8,6
2241323856,7.4,4,9
2241323859,1.4,8,5
2241323860,3.3,2,1
2241323864,0.8,3,9
2241323870,5.9,9,-5
2241323871,0.5,8,1
2241323875,4.0,9,8
2241323877,10.5,4,8
2241323881,10.1,6,6
2241323882,11.6,5,3
2241323886,0.3,4,1
2241323887,10.2,9,3
2241323890,6.7,9,7
2241323894,7.9,7,9
2241323895,1.1,1,8
2241323901,11.8,8,6
2241323907,1.4,1,3
2241323912,1.5,8,3
2241323916,5.1,6,4
2241323922,1.8,4,5
2241323925,7.0,7,2
2241323930,4.3,2,2
2241323932,5.1,2,8
2241323933,10.2,3,5
2241323935,3.1,4,1
2241323936,10.7,9,2
2241323939,7.0,7,6
2241323943,7.7,9,1
2241323946,9.9,4,7
2241323950,4.5,3,1
2241323953,11.4,6,6
2241323956,2.5,2,4
2241323959,8.3,8,7
2241323962,3.1,8,7
2241323965,8.6,8,5
2241323971,6.4,9,9
2241323973,1.6,3,2
2241323975,5.1,2,9
2241323977,9.9,2,7
2241323978,0.4,3,6
2241323983,1.4,8,6
2241323984,9.2,9,2
2241323990,11.0,5,4
2241323996,7.7,9,1
2241323997,6.9,1,6
2241324002,9.5,9,5
2241324003,7.3,7,1
2241324004,6.9,2,7
2241324010,1.2,2,4
2241324012,5.4,9,1
2241324016,11.9,6,7
2241324020,6.4,6,0
2241324022,6.5,5,6
2241324026,0.6,9,8
2241324031,1.2,6,0
2241324035,1.9,8,0
2241324036,2.0,7,5
2241324039,4.7,3,0
2241324044,11.3,1,0
2241324046,2.3,8,-4
2241324047,1.0,8,-1
2241324048,0.6,3,-5
2241324054,2.3,6,3
2241324060,8.3,9,9
2241324062,4.3,6,8
2241324067,8.8,8,7
2241324070,3.7,5,0
2241324071,11.4,3,6
2241324077,10.3,6,1
2241324078,2.4,5,2
2241324083,0.8,5,8
2241324085,8.8,7,4
2241324089,5.6,3,4
2241324092,10.3,3,8
2241324095,8.9,3,2
2241324099,6.5,7,8
2241324102,3.8,6,-2
2241324108,7.5,4,5
2241324113,4.5,9,2
2241324118,11.8,5,6
2241324124,6.8,9,-1
2241324126,8.2,4,2
2241324127,8.0,7,7
2241324129,9.9,4,4
2241324133,6.7,1,5
2241324137,4.5,7,2
2241324140,8.8,8,7
2241324145,8.8,2,4
2241324151,2.6,5,7
2241324157,7.8,7,9
2241324160,7.4,1,4
2241324162,7.1,5,6
2241324164,8.8,4,3
2241324170,9.4,3,5
2241324171,4.6,8,8
2241324176,4.5,4,3
2241324177,11.1,3,1
2241324182,3.9,3,6
2241324186,8.8,4,6
2241324192,11.8,5,4
2241324195,6.4,2,6
2241324201,7.8,5,0
2241324203,3.4,8,6
2241324207,0.2,5,4
2241324210,8.8,8,8
2241324216,6.1,1,3
2241324217,9.3,1,9
2241324222,10.7,7,5
2241324224,1.2,3,1
2241324225,3.9,9,4
2241324229,6.3,9,5
2241324233,1.5,5,7
2241324235,4.2,1,0
2241324238,10.1,9,8
2241324240,1.1,3,5
2241324245,1.6,8,0
2241324250,10.2,7,-3
2241324251,2.9,9,6
2241324252,11.3,7,3
2241324257,9.2,5,9
2241324258,1.0,2,1
2241324262,6.1,8,6
2241324268,4.3,8,0
2241324269,2.1,5,1
2241324271,0.7,2,5
2241324274,11.7,2,4
2241324277,9.1,3,9
2241324278,11.0,6,7
2241324279,1.5,1,-4
2241324282,1.0,3,9
2241324283,4.8,4,7
2241324287,11.7,5,5
2241324290,3.8,1,1
2241324294,1.3,5,2
2241324296,2.6,2,-2
2241324301,9.4,4,-1
2241324305,11.5,5,3
2241324310,4.2,1,0
2241324314,6.2,6,4
2241324320,9.0,5,9
2241324324,2.0,7,-1
2241324327,0.3,4,4
2241324332,8.6,7,3
2241324336,11.2,9,5
2241324342,11.8,5,8
2241324344,2.5,7,4
2241324349,1.5,1,1
2241324354,4.7,8,4
2241324359,9.8,3,8
2241324365,8.6,1,6
2241324366,5.3,7,1
2241324367,12.0,7,6
2241324368,0.5,1,5
2241324370,4.5,9,6
2241324372,1.7,1,2
2241324375,4.4,9,2
2241324381,9.6,5,4
2241324387,3.8,3,4
2241324392,4.4,7,0
2241324393,7.5,6,1
2241324399,1.4,2,1
2241324400,6.6,5,7
2241324403,3.1,8,5
2241324408,9.7,9,-4
2241324409,4.4,2,0
2241324412,7.3,8,1
2241324414,9.9,6,-3
2241324415,1.7,4,3
2241324418,0.9,6,6
2241324424,0.3,4,-1
2241324429,0.2,3,7
2241324430,11.0,9,4
2241324431,4.9,7,3
2241324434,11.4,9,6
2241324440,7.8,8,7
2241324446,11.4,3,8
2241324451,9.0,2,3
2241324455,1.6,4,9
2241324459,9.6,7,5
2241324461,4.7,5,6
2241324466,5.2,3,4
2241324467,10.5,6,4
2241324468,6.0,4,0
2241324473,4.4,4,7
2241324477,2.3,3,2
2241324478,11.7,7,0
2241324481,1.2,9,1
2241324482,3.3,5,6
2241324484,2.4,1,2
2241324489,2.6,4,6
2241324491,10.6,3,1
2241324493,9.6,4,4
2241324497,11.6,7,1
2241324499,2.5,4,3
2241324503,1.6,9,4
2241324508,0.7,5,6
2241324512,3.5,1,9
2241324515,5.3,5,0
2241324521,1.6,3,1
2241324523,5.1,4,9
2241324524,8.2,2,1
2241324526,2.5,4,8
2241324530,6.9,4,1
2241324531,2.6,7,0
2241324537,6.6,8,0
2241324540,9.9,8,2
2241324542,5.2,4,6
2241324546,1.7,9,3
2241324550,7.2,4,5
2241324551,6.4,8,5
2241324556,11.6,2,7
2241324561,4.1,4,3
2241324564,6.2,4,4
2241324568,8.5,4,1
2241324569,9.5,4,7
2241324574,5.2,7,5
2241324579,3.5,4,2
2241324585,10.1,5,4
2241324591,11.6,1,6
2241324595,5.6,5,5
2241324600,2.2,1,6
2241324604,6.5,4,7
2241324609,10.4,5,1
2241324615,0.2,3,3
2241324621,7.0,3,5
2241324625,2.3,9,3
2241324628,4.5,2,7
2241324629,1.9,8,9
2241324633,4.4,4,6
2241324637,12.0,3,0
2241324641,5.5,8,8
2241324647,11.2,7,0
2241324649,8.3,4,-2
2241324650,7.6,1,6
2241324653,4.2,3,0
2241324658,3.5,1,-4
2241324664,10.5,7,3
2241324669,4.5,1,2
2241324670,5.9,9,8
2241324672,8.2,6,9
2241324675,11.9,5,0
2241324677,9.1,6,8
2241324678,7.7,3,7
2241324681,4.9,8,2
2241324684,11.9,4,7
2241324688,1.2,7,2
2241324691,8.0,9,3
2241324692,5.9,8,4
2241324697,4.8,4,8
2241324702,2.1,3,6
2241324705,2.5,5,0
2241324709,8.5,9,4
2241324714,3.9,1,9
2241324718,10.3,6,0
2241324724,1.3,1,0
2241324729,3.3,3,5
2241324733,5.4,3,8
2241324736,11.1,2,4
2241324738,10.1,5,2
2241324739,4.6,3,9
2241324742,3.1,3,5
2241324747,2.2,6,9
2241324751,11.0,8,9
2241324752,8.4,4,2
2241324758,5.5,7,0
2241324761,6.1,4,2
2241324765,7.2,7,4
2241324766,11.0,8,7
2241324771,0.2,3,7
2241324772,10.7,7,0
2241324777,11.0,4,0
2241324779,2.7,4,2
2241324781,2.1,5,1
2241324783,2.0,5,0
2241324789,3.0,7,8
2241324794,2.8,5,5
2241324797,3.1,3,8
2241324799,6.7,8,9
2241324800,11.0,4,0
2241324806,8.9,5,3
2241324811,9.6,6,6
2241324817,0.6,7,1
2241324822,5.7,8,1
2241324826,8.2,9,8
2241324828,10.5,4,0
2241324831,6.3,1,2
2241324835,1.9,3,4
2241324839,2.9,4,3
2241324840,5.3,3,1
2241324844,0.2,7,0
2241324848,10.6,7,2
2241324849,8.6,8,7
2241324851,0.7,3,8
2241324857,2.9,6,4
2241324858,10.1,6,2
2241324861,1.3,8,3
2241324864,8.6,2,6
2241324870,5.3,7,1
2241324876,2.5,6,2
2241324878,5.2,6,0
2241324880,9.6,8,-5
2241324885,9.4,4,6
2241324889,5.8,3,5
2241324895,11.6,9,7
2241324897,7.0,4,5
2241324903,3.6,1,1
2241324908,9.4,7,7
2241324913,10.0,8,3
2241324915,5.5,7,4
2241324916,6.6,6,9
2241324918,6.0,5,5
2241324924,10.9,7,8
2241324930,7.7,2,1
2241324931,9.0,9,8
2241324935,3.1,7,1
2241324940,4.2,1,3
2241324946,10.3,6,9
2241324948,2.3,5,1
2241324954,7.0,5,5
2241324956,9.6,7,1
2241324959,10.8,6,-2
2241324964,3.7,9,0
2241324967,1.8,5,4
2241324970,9.1,7,2
2241324976,4.5,6,2
2241324981,1.8,5,9
2241324986,3.4,4,6
2241324988,9.8,7,8
2241324992,1.4,2,1
2241324994,9.1,5,2
2241324996,9.7,7,3
2241324998,9.6,4,8
2241325000,7.8,1,7
2241325001,9.8,4,7
2241325006,0.2,2,3
2241325008,1.0,5,7
2241325012,5.8,3,3
2241325017,3.1,3,2
2241325019,4.3,9,4
2241325022,2.8,8,5
2241325028,9.6,3,0
2241325034,4.4,6,6
2241325036,2.8,5,9
2241325039,1.9,5,3
2241325040,11.8,9,1
2241325044,9.7,5,8
2241325050,6.5,5,2
2241325055,8.3,7,9
2241325059,8.0,4,5
2241325064,8.4,3,3
2241325065,10.2,2,5
2241325069,3.2,5,8
2241325074,2.5,7,2
2241325080,1.2,8,7
2241325083,2.4,6,6
2241325087,11.3,1,9
2241325092,1.2,2,0
2241325097,2.8,4,0
2241325102,2.4,4,9
2241325108,4.7,4,3
2241325111,9.1,9,0
2241325115,11.8,7,6
2241325116,0.2,7,-2
2241325120,9.3,5,5
2241325121,8.1,5,8
2241325125,7.1,2,1
2241325130,11.4,3,-4
2241325134,5.9,9,2
2241325139,1.0,6,2
2241325144,9.9,5,6
2241325149,1.2,2,0
2241325152,1.2,9,3
2241325155,5.5,7,3
2241325161,11.6,2,-2
2241325165,4.4,5,1
2241325166,2.2,5,5
2241325171,10.8,4,4
2241325176,4.9,7,5
2241325178,11.6,5,7
2241325183,0.3,6,4
2241325185,5.7,4,4
2241325190,0.3,6,3
2241325193,1.3,9,1
2241325198,5.3,7,1
2241325203,11.3,2,1
2241325209,10.5,6,8
2241325212,2.3,1,1
2241325217,8.3,5,4
2241325219,5.9,4,6
2241325220,10.3,7,2
2241325222,11.2,7,4
2241325223,8.7,8,5
2241325224,7.0,8,5
2241325230,9.5,7,6
2241325236,6.7,2,1
2241325240,5.6,1,0
2241325242,11.3,4,5
2241325244,9.1,4,9
2241325246,1.3,7,3
2241325251,7.4,3,8
2241325254,10.7,3,2
2241325255,3.1,8,5
2241325258,1.3,1,8
2241325262,8.5,8,4
2241325264,5.9,1,6
2241325269,4.9,6,9
2241325274,2.3,3,3
2241325278,1.7,3,9
2241325280,0.5,3,2
2241325285,2.0,4,4
2241325289,0.5,6,3
2241325295,3.5,3,7
2241325301,2.5,2,6
2241325304,10.5,9,0
2241325305,9.4,1,0
2241325308,2.8,4,8
2241325310,2.8,6,3
2241325314,0.9,8,5
2241325317,4.4,3,0
2241325319,8.8,1,2
2241325325,9.1,8,1
2241325330,6.1,7,3
2241325332,5.2,1,2
2241325336,6.0,1,2
2241325337,0.3,5,6
2241325339,4.7,4,7
2241325343,3.0,7,7
2241325349,11.8,7,8
2241325351,2.6,1,0
2241325357,4.3,2,9
2241325362,0.1,8,9
2241325363,8.0,7,0
2241325365,10.1,2,8
2241325369,0.1,5,9
2241325374,6.7,1,0
2241325377,9.5,5,7
2241325378,8.2,1,2
2241325381,9.4,1,7
2241325386,2.2,6,1
2241325389,7.7,6,8
2241325395,3.8,7,2
2241325398,8.4,5,3
2241325402,4.7,7,3
2241325407,3.6,3,6
2241325413,3.4,3,8
2241325418,0.1,9,4
2241325419,11.5,9,5
2241325425,4.2,2,7
2241325428,10.6,7,7
2241325430,7.0,8,3
2241325434,6.4,6,1
2241325437,4.3,1,7
2241325439,2.5,6,5
2241325440,6.2,6,7
2241325441,11.2,1,5
2241325445,7.4,9,2
2241325449,1.8,1,4
2241325450,11.4,7,6
2241325454,9.6,5,2
2241325456,1.0,3,4
2241325462,4.9,3,8
2241325467,7.9,3,7
2241325472,11.1,8,4
2241325477,4.2,4,7
2241325480,7.0,9,7
2241325481,3.6,4,8
2241325484,6.6,6,8
2241325487,6.5,1,3
2241325492,3.3,4,7
2241325496,2.9,3,8
2241325498,4.9,3,6
2241325502,3.8,9,6
2241325503,7.3,2,3
2241325508,4.3,6,1
2241325510,8.5,9,1
2241325516,10.6,3,6
2241325518,1.0,1,9
2241325522,4.1,1,4
2241325525,11.5,4,1
2241325526,1.0,2,6
2241325529,5.2,5,1
2241325533,5.2,2,2
2241325536,11.8,9,3
2241325540,4.8,4,2
2241325541,6.3,8,2
2241325542,4.0,3,9
2241325547,3.9,8,2
2241325550,6.1,2,-1
2241325552,7.8,1,-5
2241325558,6.4,1,6
2241325563,1.1,4,0
2241325567,11.5,4,8
2241325568,9.6,1,4
2241325573,2.0,2,7
2241325575,8.4,3,9
2241325581,3.2,3,3
2241325582,10.6,7,6
2241325588,10.6,6,5
2241325594,5.1,6,9
2241325597,9.7,3,4
2241325599,11.9,4,2
2241325602,6.0,3,7
2241325606,2.1,5,5
2241325611,2.0,5,3
2241325617,2.3,8,8
2241325621,6.9,6,2
2241325627,0.5,9,4
2241325633,4.2,3,3
2241325635,0.7,9,5
2241325638,4.7,1,2
2241325643,0.5,3,5
2241325649,5.9,9,2
2241325650,9.4,1,3
2241325654,7.9,4,9
2241325659,10.3,8,4
2241325661,11.3,7,4
2241325665,3.5,6,0
2241325669,0.5,5,2
2241325670,0.3,4,6
2241325674,1.7,7,6
2241325679,5.1,4,0
2241325681,8.7,4,0
2241325687,2.7,2,0
2241325691,2.7,1,2
2241325695,11.6,3,5
2241325697,10.2,6,7
2241325698,10.4,1,9
2241325702,8.6,7,2
2241325707,0.8,8,8
2241325711,7.3,3,5
2241325717,9.5,6,0
2241325721,3.4,7,8
2241325724,0.9,3,6
2241325728,0.7,5,5
2241325734,9.7,2,5
2241325739,11.3,1,-2
2241325741,7.8,1,6
2241325742,6.5,6,8
2241325746,2.5,7,-1
2241325752,11.1,5,9
2241325754,2.7,1,7
2241325760,2.5,5,5
2241325762,0.2,5,1
2241325765,10.4,6,5
2241325766,8.6,8,8
2241325770,9.5,8,5
2241325775,3.4,3,8
2241325776,9.5,3,9
2241325778,12.0,9,3
2241325783,11.1,7,6
2241325788,2.0,9,9
2241325793,3.9,3,9
2241325796,3.7,6,5
2241325802,4.1,6,3
2241325803,10.0,4,3
2241325805,11.5,1,2
2241325807,5.0,6,2
2241325813,9.3,6,9
2241325816,3.4,6,0
2241325821,10.1,3,1
2241325824,11.8,5,7
2241325828,2.9,3,4
2241325832,0.5,3,8
2241325837,9.5,9,3
2241325840,10.0,4,9
2241325843,7.6,7,5
2241325849,0.3,3,9
2241325852,2.0,3,2
2241325856,1.1,3,3
2241325857,7.8,3,0
2241325860,2.8,6,2
2241325863,0.1,4,3
2241325867,4.7,4,6
2241325869,8.8,6,3
2241325872,3.4,6,4
2241325877,3.1,4,1
2241325880,0.4,1,0
2241325882,1.4,8,2
2241325885,6.8,4,2
2241325886,10.5,2,3
2241325890,8.2,3,-5
2241325893,4.2,2,0
2241325898,1.7,4,6
2241325901,7.1,7,-4
2241325902,7.8,1,9
2241325908,5.5,7,8
2241325913,6.2,8,8
2241325918,8.0,1,4
2241325921,3.9,4,1
2241325925,1.4,1,8
2241325931,2.7,8,0
2241325934,11.1,9,6
2241325936,8.3,2,4
2241325941,9.6,1,5
2241325942,7.4,3,6
2241325945,1.9,9,1
2241325949,2.4,5,5
2241325954,11.5,7,0
2241325956,0.7,3,7
2241325959,1.6,2,8
2241325963,6.2,2,3
2241325967,4.8,8,-1
2241325969,4.1,9,3
2241325971,3.8,3,4
2241325977,2.6,9,2
2241325980,8.3,6,8
2241325983,4.5,8,0
2241325989,1.4,6,5
2241325992,5.7,3,2
2241325995,7.6,2,7
2241325996,4.0,1,7
2241326000,1.2,3,5
2241326001,11.2,8,8
2241326005,0.2,5,1
2241326011,9.5,1,5
2241326015,3.7,3,2
2241326021,4.2,6,4
2241326025,5.0,7,1
2241326026,3.7,9,4
2241326032,2.0,7,3
2241326033,8.7,2,3
2241326035,11.0,9,2
2241326040,8.3,1,7
2241326044,4.5,6,3
2241326048,1.1,1,5
2241326050,8.5,4,6
2241326055,0.9,6,1
2241326061,1.1,3,4
2241326066,6.2,5,7
2241326067,10.6,3,7
2241326069,11.4,5,3
2241326075,0.2,2,7
2241326076,10.4,1,2
2241326081,10.8,5,8
2241326082,2.4,1,4
2241326086,5.8,4,6
2241326089,6.4,3,4
2241326095,3.1,2,9
2241326098,11.6,7,3
2241326101,0.9,8,2
2241326104,8.2,2,9
2241326106,4.1,3,8
2241326110,2.9,6,4
2241326114,6.7,6,-5
2241326116,0.4,5,2
2241326120,5.6,6,5
2241326122,11.1,3,6
2241326127,3.9,2,8
2241326130,11.4,9,6
2241326135,3.9,2,8
2241326139,2.8,2,0
2241326142,11.8,9,5
2241326148,8.0,9,0
2241326151,3.6,4,4
2241326153,2.6,1,7
2241326156,10.4,3,9
2241326160,7.5,2,3
2241326163,11.0,4,0
2241326165,3.9,3,-5
2241326169,1.9,8,6
2241326171,3.4,7,4
2241326175,8.2,6,5
2241326176,3.6,2,1
2241326181,1.0,1,1
2241326183,5.1,7,1
2241326186,7.4,9,1
2241326188,8.5,9,-4
2241326191,10.6,2,5
2241326197,3.7,8,2
2241326202,3.4,4,7
2241326203,3.3,9,4
2241326204,5.8,7,6
2241326207,1.8,2,7
2241326213,2.1,8,7
2241326215,2.2,1,5
2241326217,7.4,9,-2
2241326219,7.3,1,4
2241326223,4.0,1,7
2241326227,7.7,6,2
2241326232,10.1,3,7
2241326236,3.6,3,4
2241326241,0.7,3,2
2241326244,7.5,1,7
2241326248,2.0,6,0
2241326250,7.7,3,2
2241326251,9.6,7,0
2241326257,7.3,7,3
2241326263,1.5,7,9
2241326267,11.2,9,9
2241326269,8.1,5,4
2241326274,6.7,8,5
2241326277,2.9,5,4
2241326278,1.2,7,-4
2241326284,1.4,6,5
2241326285,7.7,6,9
2241326288,7.7,9,1
2241326294,0.2,1,3
2241326296,8.5,4,0
2241326300,10.8,6,8
2241326304,8.4,6,8
2241326306,5.6,7,0
2241326308,11.2,6,6
2241326313,2.5,3,7
2241326317,9.6,3,5
2241326321,4.0,8,9
2241326323,0.5,9,3
2241326324,8.5,9,1
2241326326,1.2,6,2
2241326329,9.0,7,7
2241326333,2.1,2,5
2241326337,7.7,5,2
2241326339,8.0,2,4
2241326342,0.3,6,9
2241326348,8.1,4,3
2241326353,2.2,9,9
2241326354,8.7,5,2
2241326356,4.0,8,6
2241326360,3.5,6,-3
2241326366,5.4,5,8
2241326369,2.1,8,1
2241326372,11.3,7,3
2241326374,5.5,4,1
2241326379,9.1,4,7
2241326382,3.5,1,5
2241326385,3.4,2,9
2241326390,0.7,1,2
2241326394,9.2,9,3
2241326400,6.3,6,1
2241326404,2.3,6,5
2241326407,8.3,1,5
2241326408,11.1,9,0
2241326412,2.6,7,6
2241326416,3.3,3,1
2241326419,8.1,3,0
2241326422,0.5,4,8
2241326426,1.9,5,5
2241326427,8.3,7,4
2241326428,0.5,6,4
2241326432,11.1,5,-2
2241326435,2.5,5,2
2241326441,4.6,2,-2
2241326444,2.0,8,4
2241326448,5.2,3,9
2241326453,10.4,6,8
2241326459,2.2,3,2
2241326461,1.5,1,2
2241326463,11.0,8,0
2241326465,2.0,4,4
2241326471,7.1,5,9
2241326472,0.2,9,1
2241326473,11.6,3,4
2241326479,10.8,9,3
2241326481,10.8,8,6
2241326486,3.9,7,6
2241326488,10.8,7,-3
2241326494,6.8,4,2
2241326498,1.2,2,6
2241326499,10.0,8,3
2241326504,2.3,4,5
2241326510,9.3,8,3
2241326514,2.0,8,-3
2241326519,2.8,6,1
2241326524,1.3,3,0
2241326528,10.5,6,5
2241326533,5.6,8,2
2241326534,11.4,5,7
2241326536,4.3,2,8
2241326542,10.4,8,2
2241326544,0.2,4,9
2241326546,7.6,1,6
2241326552,2.4,2,3
2241326556,11.0,7,6
2241326558,9.5,3,1
2241326564,8.1,9,8
2241326568,5.8,6,8
2241326571,7.6,4,1
2241326576,5.5,9,6
2241326581,8.7,4,5
2241326582,3.2,6,0
2241326585,11.2,6,0
2241326586,9.8,2,6
2241326592,1.4,2,5
2241326597,2.7,3,-1
2241326603,9.6,3,2
2241326604,2.1,6,0
2241326607,6.5,1,2
2241326612,6.3,3,3
2241326617,4.7,5,5
2241326621,12.0,7,3
2241326623,6.8,6,4
2241326628,12.0,3,8
2241326629,7.4,1,2
2241326631,7.6,2,0
2241326635,4.4,4,8
2241326638,10.5,6,5
2241326641,11.9,1,8
2241326645,3.3,9,9
2241326646,4.7,4,1
2241326649,0.9,8,8
2241326653,3.8,9,7
2241326658,9.9,7,0
2241326659,10.7,2,5
2241326664,1.8,3,7
2241326670,4.1,8,5
2241326671,9.7,2,9
2241326675,2.4,9,8
2241326676,4.3,9,1
2241326679,3.0,7,1
2241326685,1.0,2,5
2241326689,6.2,4,2
2241326691,11.3,4,3
2241326692,11.0,2,1
2241326697,3.9,8,1
2241326703,5.1,8,0
2241326706,5.5,3,8
2241326709,9.7,2,5
2241326712,5.9,6,5
2241326713,2.9,9,7
2241326714,0.3,5,2
2241326716,9.1,5,0
2241326722,5.1,1,5
2241326723,4.2,5,5
2241326725,1.8,6,3
2241326726,1.4,9,1
2241326732,9.2,7,1
2241326737,4.8,4,-3
2241326740,8.9,3,9
2241326746,0.3,9,2
2241326750,10.6,7,7
2241326756,1.2,4,4
2241326758,9.4,6,-1
2241326762,1.6,8,3
2241326768,5.5,4,6
2241326773,11.9,6,-4
2241326779,2.2,4,5
2241326783,1.2,8,5
2241326788,10.9,4,7
2241326791,8.1,8,7
2241326793,9.8,4,9
2241326794,5.7,6,7
2241326798,8.8,9,9
2241326803,3.0,6,1
2241326806,2.2,4,-2
2241326807,10.1,1,3
2241326812,5.9,9,7
2241326818,6.3,8,9
2241326821,0.5,6,7
2241326826,0.9,7,0
2241326832,5.1,4,8
2241326836,3.8,3,4
2241326838,5.0,1,0
2241326844,3.5,8,4
2241326847,10.0,1,6
2241326849,7.0,6,0
