Paket_id,Vikt,Förtjänst,Deadline
2241323915,0.1,2,-2
2241323921,4.8,7,-1
2241323924,10.4,9,3
2241323927,2.1,7,7
2241323932,4.1,8,2
2241323936,6.0,9,2
2241323939,4.7,1,-4
2241323943,3.6,3,5
2241323944,7.3,2,7
2241323949,1.8,6,-5
2241323951,1.2,5,8
2241323955,1.5,4,-4
2241323958,4.9,4,8
2241323961,2.1,6,9
2241323964,2.3,3,6
2241323970,3.1,3,4
2241323971,8.2,8,6
2241323975,7.2,4,1
2241323977,3.2,9,4
2241323979,9.1,8,6
2241323980,10.3,3,2
2241323981,2.8,3,-1
2241323982,9.3,3,6
2241323983,4.2,2,8
2241323984,0.5,7,-1
2241323989,12.0,8,-5
2241323994,2.4,2,4
2241323999,9.7,5,9
2241324001,4.8,6,7
2241324006,0.4,7,2
2241324009,3.5,5,-5
2241324015,10.7,2,8
2241324020,2.8,5,-5
2241324024,6.2,5,6
2241324026,11.0,5,4
2241324028,10.7,5,6
2241324032,8.5,8,2
2241324038,2.2,5,-5
2241324044,2.9,8,3
2241324048,5.3,6,3
2241324050,6.9,1,4
2241324056,2.8,8,8
2241324061,10.6,8,1
2241324067,8.2,7,-5
2241324068,3.8,4,-4
2241324070,1.1,8,6
2241324072,9.4,7,1
2241324077,1.4,3,4
2241324078,5.2,3,1
2241324080,0.6,3,1
2241324081,11.4,5,6
2241324083,8.9,6,1
2241324086,9.3,8,-5
2241324092,3.4,4,8
2241324094,11.9,4,-4
2241324095,6.5,9,-2
2241324096,9.1,1,-2
2241324097,1.3,7,7
2241324100,4.1,5,6
2241324102,5.2,7,-1
2241324107,4.5,3,-1
2241324108,7.0,1,1
2241324114,10.1,1,9
2241324119,2.2,1,7
2241324121,2.6,1,-2
2241324127,3.0,7,8
2241324128,2.4,1,8
2241324129,5.2,1,-2
2241324134,10.2,4,-4
2241324136,3.9,9,2
2241324138,1.4,7,1
2241324141,9.1,6,1
2241324147,1.2,3,2
2241324150,4.4,7,6
2241324153,11.4,6,9
2241324156,4.4,4,6
2241324159,2.6,3,5
2241324164,2.1,9,-4
2241324167,9.0,4,6
2241324170,9.8,1,2
2241324172,11.5,3,-3
2241324176,7.5,7,4
2241324178,1.7,3,9
2241324181,11.2,3,-3
2241324187,3.3,3,9
2241324189,10.7,8,2
2241324192,5.0,3,6
2241324194,8.7,1,0
2241324200,0.2,2,0
2241324203,10.9,9,3
2241324209,9.3,3,2
2241324211,10.4,2,8
2241324216,2.8,7,8
2241324217,5.3,7,-1
2241324221,1.7,5,2
2241324223,0.1,2,-1
2241324228,0.4,6,-4
2241324232,6.8,4,3
2241324236,5.3,7,-5
2241324237,6.9,7,-3
2241324242,11.4,6,3
2241324243,0.7,2,4
2241324249,11.3,7,5
2241324250,5.3,5,-3
2241324252,7.9,7,6
2241324257,8.3,2,3
2241324261,8.1,7,-5
2241324264,11.5,7,5
2241324265,4.7,5,7
2241324270,2.8,5,-5
2241324276,1.2,5,2
2241324278,1.8,3,-4
2241324282,1.4,3,5
2241324285,9.8,2,1
2241324287,2.1,4,4
2241324292,2.3,6,0
2241324294,4.0,2,0
2241324299,0.9,1,7
2241324301,8.5,5,2
2241324304,5.4,6,0
2241324305,8.6,1,-1
2241324306,3.7,2,7
2241324307,4.1,8,4
2241324308,6.5,5,1
2241324310,5.5,5,-3
2241324315,10.4,9,6
2241324317,11.1,3,-2
2241324320,12.0,8,1
2241324326,6.2,5,1
2241324330,3.1,2,4
2241324335,2.3,8,7
2241324339,12.0,5,4
2241324341,5.0,4,-1
2241324345,6.0,2,8
2241324349,0.3,3,5
2241324351,3.2,3,6
2241324354,3.1,7,-3
2241324357,5.5,3,7
2241324363,1.1,8,0
2241324365,5.1,2,-3
2241324369,1.5,7,-2
2241324374,9.3,7,9
2241324375,1.6,9,2
2241324381,3.3,1,9
2241324382,2.6,9,2
2241324383,4.0,5,0
2241324389,4.9,8,-5
2241324390,5.8,3,5
2241324396,10.0,5,-4
2241324399,7.1,8,7
2241324403,3.8,7,2
2241324408,9.4,3,4
2241324414,10.3,1,2
2241324419,5.2,3,-5
2241324421,10.7,9,-1
2241324423,5.2,3,1
2241324427,6.7,6,7
2241324431,5.6,7,1
2241324434,6.1,5,0
2241324438,8.0,7,3
2241324443,1.6,2,1
2241324445,2.3,9,9
2241324450,0.8,3,6
2241324453,10.7,6,0
2241324455,6.3,5,-3
2241324456,2.7,8,-2
2241324458,1.3,3,7
2241324461,9.2,1,-3
2241324467,1.8,3,5
2241324470,2.8,4,1
2241324473,1.8,4,6
2241324478,5.4,2,1
2241324479,3.8,8,0
2241324482,0.2,3,1
2241324484,5.0,4,0
2241324487,1.2,6,9
2241324490,0.5,6,4
2241324491,11.1,5,6
2241324496,2.5,3,-1
2241324499,2.3,5,2
2241324504,11.8,1,5
2241324508,9.2,6,-5
2241324509,6.7,2,-3
2241324513,11.9,2,5
2241324519,6.9,8,8
2241324520,7.9,5,6
2241324521,3.3,4,-4
2241324525,8.5,4,3
2241324530,9.6,6,8
2241324531,9.3,1,2
2241324532,7.0,3,1
2241324537,8.0,1,-4
2241324542,10.9,5,8
2241324545,5.5,8,1
2241324549,5.4,4,1
2241324551,0.4,9,3
2241324555,7.4,2,3
2241324558,0.3,6,-5
2241324559,3.1,6,0
2241324563,6.0,4,0
2241324569,5.7,7,6
2241324575,11.8,7,4
2241324581,8.9,1,-3
2241324584,0.1,9,-5
2241324588,5.8,8,4
2241324593,11.1,6,5
2241324599,0.2,5,4
2241324602,6.2,3,8
2241324604,3.7,8,8
2241324606,7.6,2,5
2241324610,9.7,4,7
2241324612,0.8,4,3
2241324613,4.9,8,-3
2241324614,0.7,7,0
2241324617,10.8,7,2
2241324620,4.2,7,-2
2241324621,1.7,1,1
2241324624,10.7,2,6
2241324625,0.4,1,3
2241324628,7.4,2,6
2241324633,9.6,9,1
2241324638,11.1,1,2
2241324640,3.0,9,9
2241324642,11.9,6,5
2241324646,4.7,5,-4
2241324651,6.9,2,-5
2241324654,2.7,7,3
2241324657,7.8,3,7
2241324659,8.5,1,2
2241324661,4.9,1,-4
2241324663,6.9,7,0
2241324664,2.8,6,1
2241324670,0.7,4,8
2241324674,10.9,1,3
2241324675,11.0,2,-2
2241324678,2.8,6,1
2241324681,11.1,4,3
2241324685,8.5,7,-5
2241324687,4.5,9,1
2241324693,3.1,2,9
2241324695,8.7,8,6
2241324696,2.5,8,-5
2241324697,5.2,7,-2
2241324699,1.1,3,4
2241324700,2.8,2,4
2241324704,11.8,4,9
2241324709,6.2,1,8
2241324713,4.9,2,3
2241324716,7.6,1,8
2241324719,6.2,3,2
2241324720,6.1,4,7
2241324725,9.4,3,7
2241324731,8.1,5,5
2241324737,2.6,9,8
2241324740,0.9,3,7
2241324742,9.2,6,1
2241324745,0.1,4,0
2241324748,6.4,6,9
2241324751,11.1,5,5
2241324755,5.3,5,2
2241324756,0.2,5,7
2241324760,0.5,8,6
2241324761,9.3,9,2
2241324762,2.9,3,-4
2241324765,7.4,2,9
2241324766,8.7,7,-1
2241324769,7.3,2,8
2241324770,3.4,3,4
2241324771,4.4,3,4
2241324772,2.4,3,7
2241324777,9.7,9,5
2241324783,5.5,4,5
2241324788,1.5,3,5
2241324790,3.0,3,6
2241324793,3.0,2,7
2241324794,3.5,6,6
2241324800,2.6,4,5
2241324803,11.9,2,6
2241324808,10.6,8,7
2241324814,1.4,6,2
2241324820,11.7,2,5
2241324824,4.8,8,0
2241324826,9.3,2,-2
2241324827,0.3,4,6
2241324829,6.1,9,8
2241324831,3.2,7,5
2241324836,8.4,7,5
2241324837,5.4,1,4
2241324838,1.4,3,4
2241324840,0.7,1,8
2241324844,2.8,4,-5
2241324845,0.4,8,-5
2241324849,11.3,1,-2
2241324852,7.1,6,4
2241324856,8.9,2,2
2241324862,5.3,5,-4
2241324868,11.2,4,6
2241324871,1.2,4,2
2241324873,0.4,6,2
2241324878,2.8,7,4
2241324882,1.0,1,5
2241324885,2.8,5,9
2241324888,9.7,9,9
2241324891,9.3,8,9
2241324894,0.4,6,2
2241324900,7.0,9,-4
2241324903,4.2,6,-5
2241324904,6.3,4,-4
2241324910,6.2,6,5
2241324915,8.0,1,9
2241324921,4.0,9,-1
2241324923,2.8,4,-4
2241324927,10.7,7,8
2241324930,9.1,5,9
2241324935,8.9,5,3
2241324940,3.8,1,6
2241324945,8.5,5,1
2241324946,0.4,3,3
2241324948,11.9,4,6
2241324949,6.6,2,-5
2241324951,10.0,4,2
2241324957,1.2,2,5
2241324963,3.8,7,0
2241324964,1.5,9,4
2241324965,6.5,2,3
2241324966,5.4,9,-5
2241324972,5.1,6,-2
2241324975,7.0,3,3
2241324980,2.0,5,3
2241324983,5.1,7,0
2241324989,10.2,5,0
2241324993,9.7,7,-2
2241324995,8.3,6,5
2241324998,7.1,3,-5
2241324999,10.2,1,0
2241325003,12.0,3,8
2241325006,10.3,2,-1
2241325012,1.5,1,7
2241325016,10.0,2,9
2241325022,10.9,2,-1
2241325023,8.9,6,-2
2241325025,5.0,7,8
2241325028,9.5,1,-1
2241325034,5.0,9,8
2241325039,5.3,7,-5
2241325042,4.9,1,8
2241325044,0.3,1,5
2241325047,9.5,4,3
2241325053,6.1,5,8
2241325057,9.4,7,0
2241325060,6.5,9,9
2241325062,9.3,3,3
2241325064,9.1,5,-2
2241325069,6.4,4,0
2241325071,2.6,3,6
2241325075,4.1,1,-2
2241325079,5.5,1,4
2241325081,4.9,7,-5
2241325087,4.0,1,5
2241325090,3.2,3,2
2241325095,9.6,4,-4
2241325097,7.9,7,-5
2241325101,4.7,3,1
2241325102,9.5,5,0
2241325105,4.0,7,2
2241325109,3.4,6,2
2241325113,1.9,5,9
2241325118,9.1,5,0
2241325120,10.6,9,1
2241325121,12.0,4,-2
2241325123,8.2,5,-1
2241325124,2.3,6,9
2241325125,11.8,3,9
2241325129,4.0,5,1
2241325134,0.2,7,5
2241325138,3.1,7,7
2241325141,11.0,2,3
2241325147,2.7,4,5
2241325150,5.8,2,4
2241325154,7.9,1,4
2241325156,11.1,9,5
2241325159,6.6,8,5
2241325160,9.8,1,2
2241325166,5.6,1,5
2241325168,7.4,3,-5
2241325171,2.5,3,1
2241325174,0.5,4,6
2241325177,8.0,1,-2
2241325181,8.7,2,-5
2241325183,2.7,5,7
2241325187,3.5,4,2
2241325190,9.0,4,8
2241325194,5.8,6,5
2241325198,9.5,8,0
2241325199,9.7,8,-4
2241325200,2.2,6,6
2241325204,5.4,9,6
2241325208,7.1,1,3
2241325214,0.3,4,3
2241325216,2.6,6,-4
2241325220,9.9,8,1
2241325221,8.2,6,5
2241325225,4.0,3,6
2241325231,11.3,2,5
2241325232,3.9,9,2
2241325237,10.5,9,8
2241325243,11.1,7,5
2241325249,7.8,4,5
2241325254,0.2,4,9
2241325256,2.9,5,9
2241325261,2.6,7,9
2241325262,1.0,8,7
2241325266,9.7,2,-4
2241325270,6.8,2,4
2241325275,7.4,8,3
2241325281,5.2,8,-5
2241325287,1.2,5,2
2241325292,7.6,9,5
2241325297,6.8,4,3
2241325301,1.0,1,5
2241325304,1.4,9,-2
2241325309,10.4,7,-3
2241325310,1.6,5,1
2241325314,2.3,6,5
2241325316,4.1,4,1
2241325322,6.3,4,0
2241325323,9.9,4,7
2241325328,11.2,9,-2
2241325330,10.6,5,6
2241325334,8.6,9,6
2241325335,9.2,1,-5
2241325341,10.8,6,0
2241325343,8.3,1,7
2241325344,9.8,6,9
2241325345,11.8,8,2
2241325350,1.6,8,4
2241325352,9.6,5,4
2241325358,11.8,6,5
2241325360,0.3,6,7
2241325364,2.1,2,0
2241325366,4.1,4,3
2241325372,6.8,6,-4
2241325378,4.8,1,9
2241325383,5.0,6,0
2241325385,0.2,5,7
2241325390,4.8,1,8
2241325396,6.6,3,5
2241325399,6.3,9,6
2241325404,9.1,6,-1
2241325407,1.2,7,0
2241325409,8.5,9,7
2241325413,0.4,6,1
2241325418,3.9,2,2
2241325419,1.6,7,3
2241325422,12.0,1,-5
2241325423,4.6,6,4
2241325426,1.6,1,-4
2241325427,0.2,5,9
2241325433,0.8,9,7
2241325436,3.2,6,1
2241325438,4.0,1,0
2241325443,2.6,9,-5
2241325448,8.0,5,-4
2241325450,2.6,4,-5
2241325451,10.1,4,-3
2241325456,11.4,1,-4
2241325459,3.0,3,9
2241325461,11.4,1,1
2241325464,10.2,7,3
2241325466,2.4,5,0
2241325468,0.1,4,7
2241325473,4.6,6,6
2241325477,11.6,6,8
2241325482,2.9,8,5
2241325488,1.8,2,9
2241325489,5.2,5,2
2241325491,11.9,4,5
2241325493,6.9,7,1
2241325495,1.4,3,7
2241325497,5.8,2,1
2241325501,4.4,7,7
2241325506,5.9,3,8
2241325507,0.7,3,3
2241325508,6.7,1,3
2241325513,1.8,3,3
2241325514,3.9,3,0
2241325516,4.3,1,5
2241325517,1.6,3,4
2241325523,9.9,4,1
2241325529,8.2,9,9
2241325531,10.9,8,9
2241325533,5.1,6,8
2241325539,3.8,2,-3
2241325545,5.5,9,6
2241325550,8.9,5,4
2241325554,5.9,8,8
2241325559,2.3,5,4
2241325561,0.7,6,7
2241325562,5.7,2,4
2241325568,11.8,8,2
2241325571,12.0,1,4
2241325577,2.2,1,7
2241325578,0.9,8,3
2241325579,3.2,9,-2
2241325582,8.4,5,-3
2241325583,9.2,3,8
2241325589,2.6,7,6
2241325592,6.9,8,2
2241325594,5.3,9,2
2241325595,5.8,5,7
2241325600,11.8,8,-5
2241325604,2.7,4,7
2241325606,9.4,7,2
2241325607,9.1,1,0
2241325612,4.6,4,1
2241325616,2.5,6,-3
2241325620,0.1,4,9
2241325626,3.3,9,-5
2241325630,5.0,9,-4
2241325633,9.1,8,3
2241325635,10.1,1,3
2241325637,5.2,3,0
2241325642,4.1,6,3
2241325644,3.3,7,-4
2241325647,9.4,7,8
2241325651,8.5,5,-4
2241325657,6.7,4,-5
2241325662,3.6,6,5
2241325663,6.6,9,7
2241325669,4.0,1,0
2241325673,3.5,1,-4
2241325677,10.0,4,6
2241325683,3.6,1,6
2241325689,8.3,5,9
2241325691,8.2,8,-4
2241325694,5.8,9,-4
2241325695,4.5,8,4
2241325697,10.5,7,9
2241325698,1.8,3,6
2241325700,3.8,4,8
2241325705,3.2,1,5
2241325707,3.4,1,4
2241325713,8.9,4,1
2241325716,1.0,3,8
2241325718,3.2,3,-2
2241325724,2.9,5,0
2241325729,10.7,2,-2
2241325732,4.0,4,-4
2241325738,10.1,5,3
2241325739,8.9,1,8
2241325745,3.0,5,3
2241325751,1.1,1,1
2241325752,0.1,6,7
2241325755,11.1,3,4
2241325759,5.7,4,-3
2241325765,10.3,6,5
2241325771,1.8,6,8
2241325775,5.4,2,5
2241325777,6.6,8,8
2241325780,11.2,4,3
2241325783,4.9,1,-3
2241325787,8.7,7,-2
2241325793,1.2,4,9
2241325794,2.9,5,1
2241325799,5.1,2,7
2241325800,6.6,4,6
2241325803,2.9,4,9
2241325807,6.2,2,-5
2241325808,7.0,8,0
2241325814,4.5,9,0
2241325817,5.0,9,5
2241325823,11.2,2,-4
2241325825,5.3,5,-1
2241325829,10.3,4,-3
2241325832,0.8,6,5
2241325833,9.7,3,8
2241325838,5.4,9,-4
2241325844,0.2,9,-3
2241325845,7.9,4,4
2241325849,4.6,4,-3
2241325851,3.9,6,-1
2241325852,6.7,6,6
2241325855,10.5,2,1
2241325857,6.5,4,-3
2241325860,2.1,4,2
2241325864,11.5,4,9
2241325868,6.4,8,5
2241325872,3.7,2,-5
2241325874,6.4,4,0
2241325876,5.1,8,3
2241325881,4.2,1,-5
2241325883,3.9,1,4
2241325884,4.3,9,3
2241325888,6.4,4,5
2241325891,10.8,4,3
2241325893,10.2,7,-3
2241325896,4.8,2,1
2241325898,0.2,4,6
2241325904,11.9,7,3
2241325908,1.0,5,9
2241325913,10.8,9,-5
2241325917,6.6,3,7
2241325922,8.5,9,6
2241325925,5.4,4,7
2241325929,4.3,9,0
2241325930,6.7,6,7
2241325931,10.3,9,5
2241325934,0.5,4,0
2241325937,1.7,8,5
2241325940,4.7,4,-3
2241325943,4.1,9,7
2241325948,2.1,5,8
2241325949,5.1,7,0
2241325952,11.6,5,4
2241325957,10.7,5,0
2241325960,6.9,2,8
2241325965,7.0,3,-5
2241325968,2.2,3,1
2241325974,1.9,5,-3
2241325975,1.7,6,1
2241325979,8.7,5,6
2241325985,0.1,4,4
2241325988,1.0,9,7
2241325992,5.5,6,-3
2241325995,7.7,2,1
2241325997,3.4,3,0
2241326000,5.3,6,2
2241326003,3.0,5,5
2241326009,2.9,3,-4
2241326015,3.0,8,-3
2241326019,11.2,2,2
2241326020,1.0,1,3
2241326023,7.6,1,-3
2241326029,10.6,4,2
2241326033,0.6,1,0
2241326037,5.1,9,-5
2241326038,0.2,3,0
2241326041,6.7,5,0
2241326042,7.3,6,-2
2241326048,11.9,4,-4
2241326049,2.7,4,4
2241326054,6.1,3,3
2241326059,0.2,6,0
2241326063,5.7,6,-2
2241326066,11.7,2,6
2241326072,2.2,4,6
2241326078,0.5,2,6
2241326081,6.8,5,5
2241326087,9.8,1,-3
2241326088,5.1,3,-1
2241326091,8.8,5,9
2241326095,6.7,9,2
2241326100,11.0,9,-4
2241326105,7.4,8,5
2241326109,4.5,1,4
2241326113,5.0,3,3
2241326116,5.6,3,1
2241326118,11.4,5,2
2241326123,6.1,7,3
2241326124,9.9,4,3
2241326130,5.2,4,0
2241326133,9.0,4,-1
2241326135,6.9,4,4
2241326139,1.0,7,6
2241326144,4.3,4,9
2241326146,2.8,4,2
2241326149,5.2,4,3
2241326150,1.0,6,7
2241326152,9.4,8,4
2241326158,1.0,3,0
2241326161,9.9,1,-1
2241326162,9.9,1,3
2241326167,10.1,1,-5
2241326169,10.3,9,7
2241326174,6.5,5,-1
2241326177,5.0,3,5
2241326180,2.6,9,8
2241326183,5.5,7,2
2241326185,3.3,5,-2
2241326189,11.3,2,4
2241326190,10.7,6,2
2241326192,10.4,1,-2
2241326195,2.2,2,2
2241326199,1.2,7,8
2241326203,11.8,5,2
2241326205,1.2,2,9
2241326206,9.3,4,6
2241326210,7.6,2,-4
2241326213,10.1,5,4
2241326217,2.9,9,4
2241326222,2.3,6,7
2241326224,1.7,2,8
2241326229,5.0,3,-4
2241326234,6.5,8,-2
2241326240,10.5,8,0
2241326245,2.7,6,7
2241326247,10.5,4,8
2241326252,2.7,6,7
2241326258,4.4,3,-4
2241326264,11.4,4,3
2241326265,9.0,7,5
2241326266,11.3,1,0
2241326269,1.6,6,-5
2241326271,4.6,1,2
2241326274,7.0,1,6
2241326275,4.1,7,3
2241326278,0.4,6,3
2241326284,4.9,7,-1
2241326288,2.0,3,5
2241326294,8.5,7,-3
2241326300,10.8,4,7
2241326303,8.3,1,4
2241326306,7.5,6,-4
2241326311,0.1,1,1
2241326317,1.9,9,0
2241326318,7.2,5,9
2241326324,4.6,3,7
2241326330,8.9,1,5
2241326333,5.6,6,1
2241326334,6.1,4,9
2241326339,1.5,1,4
2241326340,3.8,7,8
2241326342,9.8,6,-2
2241326343,9.5,3,5
2241326344,8.4,9,-2
2241326347,4.9,4,4
2241326351,4.1,8,0
2241326356,2.6,3,9
2241326357,4.8,3,-4
2241326358,3.8,4,9
2241326359,5.7,5,-4
2241326363,11.1,7,6
2241326368,10.8,7,5
2241326374,10.8,6,-2
2241326375,0.7,9,6
2241326376,10.6,2,5
2241326377,2.5,5,5
2241326381,7.4,3,1
2241326382,8.5,7,1
2241326386,8.1,9,7
2241326392,1.9,4,8
2241326394,3.7,1,8
2241326397,9.6,4,7
2241326398,10.5,8,9
2241326401,2.9,7,-1
2241326404,6.8,4,0
2241326406,10.8,2,2
2241326412,5.3,4,9
2241326414,6.3,3,9
2241326418,9.2,2,9
2241326421,6.0,5,5
2241326422,3.7,4,3
2241326423,6.4,7,-2
2241326425,2.5,5,6
2241326429,10.9,8,1
2241326433,5.7,5,7
2241326434,10.4,7,5
2241326440,3.4,6,4
2241326444,5.7,6,4
2241326446,6.9,4,6
2241326447,4.5,7,7
2241326453,8.6,5,5
2241326456,9.5,2,0
2241326462,7.8,4,7
2241326463,0.1,7,8
2241326464,5.1,8,-5
2241326469,1.6,3,9
2241326473,5.7,2,-3
2241326477,12.0,4,2
2241326481,11.7,6,2
2241326484,1.9,7,0
2241326486,9.8,2,5
2241326489,10.7,6,3
2241326490,5.9,3,-4
2241326494,9.2,1,-5
2241326498,0.7,4,-2
2241326501,5.8,2,8
2241326503,9.8,6,-4
2241326506,0.7,2,3
2241326511,11.6,2,6
2241326513,4.9,1,0
2241326519,8.4,7,7
2241326525,11.4,9,3
2241326529,7.1,4,7
2241326531,2.7,4,3
2241326533,11.0,4,5
2241326538,10.0,3,7
2241326541,9.5,1,-4
2241326543,6.5,2,-5
2241326545,5.3,2,4
2241326551,3.0,5,4
2241326556,10.0,9,5
2241326560,4.0,7,-5
2241326561,7.6,3,4
2241326562,1.8,1,-3
2241326568,8.1,8,1
2241326574,3.7,8,1
2241326579,9.0,1,3
2241326580,6.2,1,0
2241326581,3.4,4,2
2241326587,3.7,3,7
2241326592,3.3,6,-2
2241326596,9.6,9,0
2241326601,1.6,3,0
2241326606,5.3,2,-2
2241326609,7.8,9,3
2241326614,9.7,5,7
2241326619,7.9,6,-3
2241326625,4.1,1,2
2241326631,3.0,2,-2
2241326634,0.8,8,2
2241326636,2.4,8,8
2241326642,4.2,2,-3
2241326648,10.2,3,-2
2241326652,6.2,8,2
2241326656,2.6,9,5
2241326660,2.0,6,0
2241326661,9.7,9,4
2241326666,10.6,6,0
2241326669,1.7,9,9
2241326671,4.8,6,8
2241326672,10.5,8,8
2241326676,2.8,8,1
2241326682,2.9,2,4
2241326687,9.9,5,9
